Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Nouveaux Bilans Alimentaire","96","Chine - RAS de Hong-Kong","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3358","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","128","Chine - RAS de Macao","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3002","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","41","Chine, continentale","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3197","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","214","Chine, Taiwan Province de","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2976","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","50","Chypre","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2616","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","44","Colombie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3094","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","46","Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2309","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","48","Costa Rica","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3015","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","107","Côte d'Ivoire","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2730","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","98","Croatie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3083","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","49","Cuba","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3410","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","54","Danemark","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3384","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","72","Djibouti","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2680","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","55","Dominique","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2944","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","59","Égypte","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3321","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","60","El Salvador","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2660","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","225","Émirats arabes unis","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3366","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","58","Équateur","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2586","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","203","Espagne","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3270","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","63","Estonie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3245","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","209","Eswatini","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2405","Fc","Donnée calculée",""
