Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2561","Sésame","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2561","Sésame","2017","2017","Milliers de tonnes","14","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2563","Olives","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2563","Olives","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5521","Aliments pour animaux","2570","Plantes Oleiferes, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2570","Plantes Oleiferes, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2571","Huile de Soja","2017","2017","Milliers de tonnes","11","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2572","Huile d'Arachide","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2573","Huile de Tournesol","2017","2017","Milliers de tonnes","53","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2574","Huile de Colza&Moutarde","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2575","Huile Graines de Coton","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2576","Huile de Palmistes","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2577","Huile de Palme","2017","2017","Milliers de tonnes","67","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2578","Huile de Coco","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2579","Huile de Sésame","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2580","Huile d'Olive","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2581","Huile de Son de Riz","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2582","Huile de Germe de Maïs","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2586","Huil Plantes Oleif Autr","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2601","Tomates","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2602","Oignons","2017","2017","Milliers de tonnes","24","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2602","Oignons","2017","2017","Milliers de tonnes","213","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2605","Légumes, Autres","2017","2017","Milliers de tonnes","215","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2605","Légumes, Autres","2017","2017","Milliers de tonnes","1541","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2611","Oranges, Mandarines","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2611","Oranges, Mandarines","2017","2017","Milliers de tonnes","116","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2612","Citrons & Limes","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2613","Pamplemousse","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2614","Agrumes, Autres","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2614","Agrumes, Autres","2017","2017","Milliers de tonnes","48","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2615","Bananes","2017","2017","Milliers de tonnes","133","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2617","Pommes","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2617","Pommes","2017","2017","Milliers de tonnes","146","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2618","Ananas","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2619","Dattes","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5521","Aliments pour animaux","2620","Raisin","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2620","Raisin","2017","2017","Milliers de tonnes","48","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2620","Raisin","2017","2017","Milliers de tonnes","650","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2625","Fruits, Autres","2017","2017","Milliers de tonnes","21","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2625","Fruits, Autres","2017","2017","Milliers de tonnes","295","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2630","Café","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2633","Feve de Cacao","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2635","Thé","2017","2017","Milliers de tonnes","79","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5123","Pertes","2645","Épices, Autres","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2645","Épices, Autres","2017","2017","Milliers de tonnes","15","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2655","Vin","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2656","Bière","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2657","Boissons Fermentés","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2658","Boissons Alcooliques","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2680","Aliments pour enfants","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","2","Afghanistan","5142","Nourriture","2899","Miscellanees","2017","2017","Milliers de tonnes","15","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2511","Blé","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2511","Blé","2017","2017","Milliers de tonnes","82","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2511","Blé","2017","2017","Milliers de tonnes","3253","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2017","2017","Milliers de tonnes","19","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2805","Riz (Eq Blanchi)","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2805","Riz (Eq Blanchi)","2017","2017","Milliers de tonnes","1401","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2513","Orge","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2513","Orge","2017","2017","Milliers de tonnes","16","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2513","Orge","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2514","Maïs","2017","2017","Milliers de tonnes","5300","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2514","Maïs","2017","2017","Milliers de tonnes","620","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2514","Maïs","2017","2017","Milliers de tonnes","5895","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2515","Seigle","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2515","Seigle","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2515","Seigle","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","22","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2516","Avoine","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","56","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2517","Millet","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2517","Millet","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2517","Millet","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2518","Sorgho","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2518","Sorgho","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2518","Sorgho","2017","2017","Milliers de tonnes","183","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","51","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2532","Manioc","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2531","Pommes de Terre","2017","2017","Milliers de tonnes","231","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2531","Pommes de Terre","2017","2017","Milliers de tonnes","183","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2531","Pommes de Terre","2017","2017","Milliers de tonnes","1752","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2533","Patates douces","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2533","Patates douces","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2533","Patates douces","2017","2017","Milliers de tonnes","55","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2535","Ignames","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2535","Ignames","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2534","Racines nda","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2534","Racines nda","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2536","Sucre, canne","2017","2017","Milliers de tonnes","3258","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2536","Sucre, canne","2017","2017","Milliers de tonnes","930","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2542","Sucre Eq Brut","2017","2017","Milliers de tonnes","1885","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2543","Edulcorants Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2543","Edulcorants Autres","2017","2017","Milliers de tonnes","945","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2745","Miel","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2745","Miel","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2546","Haricots","2017","2017","Milliers de tonnes","10","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2546","Haricots","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2546","Haricots","2017","2017","Milliers de tonnes","77","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2547","Pois","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2547","Pois","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2547","Pois","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2549","Légumineuses Autres","2017","2017","Milliers de tonnes","14","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2549","Légumineuses Autres","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2549","Légumineuses Autres","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2551","Noix","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2551","Noix","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2555","Soja","2017","2017","Milliers de tonnes","147","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2555","Soja","2017","2017","Milliers de tonnes","42","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2555","Soja","2017","2017","Milliers de tonnes","71","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2556","Arachides Decortiquees","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2556","Arachides Decortiquees","2017","2017","Milliers de tonnes","79","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2557","Graines de tournesol","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2557","Graines de tournesol","2017","2017","Milliers de tonnes","65","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2558","Graines Colza/Moutarde","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2558","Graines Colza/Moutarde","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2558","Graines Colza/Moutarde","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2559","Graines de coton","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5123","Pertes","2559","Graines de coton","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2560","Coco (Incl Coprah)","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2560","Coco (Incl Coprah)","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2561","Sésame","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2563","Olives","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5521","Aliments pour animaux","2570","Plantes Oleiferes, Autre","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2570","Plantes Oleiferes, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2571","Huile de Soja","2017","2017","Milliers de tonnes","283","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","202","Afrique du Sud","5142","Nourriture","2572","Huile d'Arachide","2017","2017","Milliers de tonnes","8","S","Données standardisées"
